trip_id,driver_id,date,day_of_week,day_of_week_num,week_number,month,is_weekend,stop_order,stop_name,latitude,longitude,visit_time,visit_hour,visit_duration,total_stops,route_distance_km,avg_speed_kmh,driver_efficiency,traffic_category
510,D5,2026-04-23,Thursday,3,17,4,0,6,Nagpur_Sadar_Store,21.1058,79.0532,17:43,17,14,8,726.23,30,0.88,high
510,D5,2026-04-23,Thursday,3,17,4,0,7,Patna_Boring_Road_Store,25.5941,85.1376,15:47,15,11,8,1522.81,30,0.88,low
510,D5,2026-04-23,Thursday,3,17,4,0,8,Chennai_Mylapore_Store,13.0977,80.3227,16:09,16,32,8,3000.84,30,0.88,low
511,D5,2026-04-24,Friday,4,17,4,0,1,Vatva_Store,22.9641,72.6385,08:07,8,43,8,0.0,30,0.88,high
511,D5,2026-04-24,Friday,4,17,4,0,2,Hathijan_Center,22.954,72.6527,08:56,8,22,8,1.84,30,0.88,high
511,D5,2026-04-24,Friday,4,17,4,0,3,Isanpur_Store,22.9754,72.6186,09:32,9,34,8,6.06,30,0.88,high
511,D5,2026-04-24,Friday,4,17,4,0,4,Lambha_Branch,22.9467,72.5745,10:23,10,24,8,11.59,30,0.88,high
511,D5,2026-04-24,Friday,4,17,4,0,5,Jamalpur_Store,23.022,72.59,11:12,11,20,8,20.11,30,0.88,low
511,D5,2026-04-24,Friday,4,17,4,0,6,Navrangpura_Store,23.0395,72.5603,11:38,11,45,8,23.72,30,0.88,low
511,D5,2026-04-24,Friday,4,17,4,0,7,Bhopal_New_Market_Store,23.2899,77.3876,06:41,6,15,8,517.98,30,0.88,low
511,D5,2026-04-24,Friday,4,17,4,0,8,Patna_Kankarbagh_Store,25.6241,85.1126,10:31,10,26,8,1341.66,30,0.88,high
512,D5,2026-04-27,Monday,0,18,4,0,1,Hyderabad_Charminar_Store,17.4,78.5387,09:30,9,37,9,0.0,30,0.88,high
512,D5,2026-04-27,Monday,0,18,4,0,2,Indore_Rajwada_Store,22.7646,75.8907,00:38,0,25,9,657.44,30,0.88,low
512,D5,2026-04-27,Monday,0,18,4,0,3,Jamalpur_Store,23.022,72.59,11:16,11,22,9,996.75,30,0.88,low
512,D5,2026-04-27,Monday,0,18,4,0,4,Prahlad_Nagar_Store,23.0177,72.5108,11:55,11,14,9,1004.87,30,0.88,low
512,D5,2026-04-27,Monday,0,18,4,0,5,Bodakdev_Center,23.0487,72.5155,12:16,12,16,9,1008.35,30,0.88,medium
512,D5,2026-04-27,Monday,0,18,4,0,6,Motera_Shop,23.1014,72.5872,12:54,12,21,9,1017.74,30,0.88,medium
512,D5,2026-04-27,Monday,0,18,4,0,7,Chandkheda_Store,23.1146,72.5877,13:19,13,39,9,1019.21,30,0.88,medium
512,D5,2026-04-27,Monday,0,18,4,0,8,Lambha_Branch,22.9467,72.5745,14:43,14,33,9,1037.93,30,0.88,low
512,D5,2026-04-27,Monday,0,18,4,0,9,Surat_Varachha_Store,21.1442,72.8591,22:19,22,19,9,1240.49,30,0.88,low
513,D5,2026-04-28,Tuesday,1,18,4,0,1,Navrangpura_Store,23.0395,72.5603,08:27,8,18,7,0.0,30,0.88,high
513,D5,2026-04-28,Tuesday,1,18,4,0,2,Ambawadi_Branch,23.0329,72.5471,08:49,8,33,7,1.54,30,0.88,high
513,D5,2026-04-28,Tuesday,1,18,4,0,3,Prahlad_Nagar_Store,23.0177,72.5108,09:35,9,27,7,5.62,30,0.88,high
513,D5,2026-04-28,Tuesday,1,18,4,0,4,Ghatlodia_Branch,23.0796,72.5611,10:30,10,39,7,14.21,30,0.88,high
513,D5,2026-04-28,Tuesday,1,18,4,0,5,Naroda_Center,23.0715,72.6536,11:26,11,17,7,23.72,30,0.88,low
513,D5,2026-04-28,Tuesday,1,18,4,0,6,Pune_Viman_Nagar_Store,18.4804,73.8217,05:58,5,20,7,548.46,30,0.88,low
513,D5,2026-04-28,Tuesday,1,18,4,0,7,Visakhapatnam_Dwaraka_Nagar_Store,17.6868,83.2185,16:28,16,12,7,1545.52,30,0.88,low
514,D5,2026-04-29,Wednesday,2,18,4,0,1,Vatva_Store,22.9641,72.6385,10:18,10,35,6,0.0,30,0.88,high
514,D5,2026-04-29,Wednesday,2,18,4,0,2,Navrangpura_Store,23.0395,72.5603,11:32,11,43,6,11.59,30,0.88,low
514,D5,2026-04-29,Wednesday,2,18,4,0,3,Visakhapatnam_Beach_Road_Store,17.6468,83.1835,18:16,18,20,6,1270.39,30,0.88,high
514,D5,2026-04-29,Wednesday,2,18,4,0,4,Motera_Shop,23.1014,72.5872,20:08,20,41,6,2529.82,30,0.88,low
514,D5,2026-04-29,Wednesday,2,18,4,0,5,Bodakdev_Center,23.0487,72.5155,21:06,21,12,6,2539.2,30,0.88,low
514,D5,2026-04-29,Wednesday,2,18,4,0,6,Patna_Bailey_Road_Store,25.5541,85.1026,14:16,14,33,6,3844.29,30,0.88,low
515,D5,2026-04-30,Thursday,3,18,4,0,1,Motera_Shop,23.1014,72.5872,10:25,10,18,8,0.0,30,0.88,high
515,D5,2026-04-30,Thursday,3,18,4,0,2,Bapunagar_Store,23.0441,72.6204,11:06,11,29,8,7.22,30,0.88,low
515,D5,2026-04-30,Thursday,3,18,4,0,3,Ellisbridge_Shop,23.024,72.568,11:47,11,19,8,13.03,30,0.88,low
515,D5,2026-04-30,Thursday,3,18,4,0,4,Vastrapur_Shop,23.0351,72.5297,12:15,12,24,8,17.14,30,0.88,medium
515,D5,2026-04-30,Thursday,3,18,4,0,5,Lambha_Branch,22.9467,72.5745,13:07,13,26,8,27.99,30,0.88,medium
515,D5,2026-04-30,Thursday,3,18,4,0,6,Vatva_Store,22.9641,72.6385,13:49,13,39,8,34.82,30,0.88,medium
515,D5,2026-04-30,Thursday,3,18,4,0,7,Surat_Ring_Road_Store,21.2152,72.8641,21:16,21,33,8,230.67,30,0.88,low
515,D5,2026-04-30,Thursday,3,18,4,0,8,Nagpur_Sitabuldi_Store,21.1458,79.0882,20:59,20,39,8,876.01,30,0.88,low
516,D6,2025-11-03,Monday,0,45,11,0,1,Pune_Baner_Store,18.4944,73.8847,08:21,8,39,5,0.0,27,0.82,high
516,D6,2025-11-03,Monday,0,45,11,0,2,Satellite_Branch,23.0258,72.5099,18:27,18,31,5,523.74,27,0.82,high
516,D6,2025-11-03,Monday,0,45,11,0,3,Prahlad_Nagar_Store,23.0177,72.5108,19:01,19,33,5,524.64,27,0.82,high
516,D6,2025-11-03,Monday,0,45,11,0,4,CG_Road_Outlet,23.0322,72.5562,19:55,19,26,5,529.56,27,0.82,high
516,D6,2025-11-03,Monday,0,45,11,0,5,Kochi_Vyttila_Store,9.8912,76.2323,05:15,5,45,5,2042.16,27,0.82,low
517,D6,2025-11-04,Tuesday,1,45,11,0,1,Naroda_Center,23.0715,72.6536,09:30,9,42,7,0.0,27,0.82,high
517,D6,2025-11-04,Tuesday,1,45,11,0,2,Gomtipur_Center,23.0415,72.6397,10:24,10,35,7,3.63,27,0.82,high
517,D6,2025-11-04,Tuesday,1,45,11,0,3,Nikol_Center,23.0286,72.6387,11:03,11,29,7,5.06,27,0.82,low
517,D6,2025-11-04,Tuesday,1,45,11,0,4,Amraiwadi_Shop,23.0257,72.6216,11:36,11,26,7,6.84,27,0.82,low
517,D6,2025-11-04,Tuesday,1,45,11,0,5,Jaipur_C_Scheme_Store,26.9124,75.7873,10:21,10,19,7,544.01,27,0.82,high
517,D6,2025-11-04,Tuesday,1,45,11,0,6,Delhi_Karol_Bagh_Store,28.5739,77.174,00:28,0,24,7,773.69,27,0.82,low
517,D6,2025-11-04,Tuesday,1,45,11,0,7,Visakhapatnam_Gajuwaka_Store,17.6608,83.2465,07:10,7,25,7,2136.16,27,0.82,low
518,D6,2025-11-05,Wednesday,2,45,11,0,1,Vastrapur_Shop,23.0351,72.5297,10:02,10,30,8,0.0,27,0.82,high
518,D6,2025-11-05,Wednesday,2,45,11,0,2,Bodakdev_Center,23.0487,72.5155,10:40,10,13,8,2.1,27,0.82,high
518,D6,2025-11-05,Wednesday,2,45,11,0,3,Khadia_Outlet,23.0279,72.5952,11:22,11,37,8,10.57,27,0.82,low
518,D6,2025-11-05,Wednesday,2,45,11,0,4,Nikol_Center,23.0286,72.6387,12:09,12,40,8,15.03,27,0.82,medium
518,D6,2025-11-05,Wednesday,2,45,11,0,5,Vastral_Outlet,23.0189,72.6607,12:56,12,31,8,17.52,27,0.82,medium
518,D6,2025-11-05,Wednesday,2,45,11,0,6,Indore_Bhawarkua_Store,22.6796,75.8227,05:00,5,17,8,343.71,27,0.82,low
518,D6,2025-11-05,Wednesday,2,45,11,0,7,Indore_Palasia_Store,22.7496,75.8327,05:34,5,41,8,351.56,27,0.82,low
518,D6,2025-11-05,Wednesday,2,45,11,0,8,Kanpur_Kidwai_Nagar_Store,26.4949,80.3649,06:55,6,41,8,970.58,27,0.82,low
519,D6,2025-11-06,Thursday,3,45,11,0,1,Kolkata_New_Town_Store,22.6176,88.3969,10:00,10,19,8,0.0,27,0.82,high
519,D6,2025-11-06,Thursday,3,45,11,0,2,Jaipur_Malviya_Nagar_Store,26.8864,75.8153,19:26,19,41,8,1355.38,27,0.82,high
519,D6,2025-11-06,Thursday,3,45,11,0,3,Rakhial_Branch,23.0494,72.6266,17:28,17,19,8,1889.5,27,0.82,high
519,D6,2025-11-06,Thursday,3,45,11,0,4,Maninagar_Outlet,22.9993,72.601,18:15,18,10,8,1895.66,27,0.82,high
519,D6,2025-11-06,Thursday,3,45,11,0,5,Vatva_Store,22.9641,72.6385,18:46,18,12,8,1901.14,27,0.82,high
519,D6,2025-11-06,Thursday,3,45,11,0,6,Lambha_Branch,22.9467,72.5745,19:22,19,33,8,1907.98,27,0.82,high
519,D6,2025-11-06,Thursday,3,45,11,0,7,Ghatlodia_Branch,23.0796,72.5611,20:55,20,32,8,1922.82,27,0.82,low
519,D6,2025-11-06,Thursday,3,45,11,0,8,Bengaluru_Koramangala_Store,13.0016,77.5696,20:52,20,15,8,3161.86,27,0.82,low
520,D6,2025-11-07,Friday,4,45,11,0,1,Motera_Shop,23.1014,72.5872,09:26,9,41,5,0.0,27,0.82,high
520,D6,2025-11-07,Friday,4,45,11,0,2,Dhandhuka_Branch,22.392,72.01,15:23,15,28,5,98.62,27,0.82,low
520,D6,2025-11-07,Friday,4,45,11,0,3,Prahlad_Nagar_Store,23.0177,72.5108,19:07,19,43,5,185.1,27,0.82,high
520,D6,2025-11-07,Friday,4,45,11,0,4,Shilaj_Store,23.0603,72.4871,20:09,20,28,5,190.43,27,0.82,low
520,D6,2025-11-07,Friday,4,45,11,0,5,Naroda_Center,23.0715,72.6536,21:12,21,39,5,207.5,27,0.82,low
521,D6,2025-11-10,Monday,0,46,11,0,1,Hyderabad_Kukatpally_Store,17.345,78.4517,09:11,9,42,7,0.0,27,0.82,high
521,D6,2025-11-10,Monday,0,46,11,0,2,Coimbatore_Peelamedu_Store,10.9908,76.9838,02:42,2,35,7,724.04,27,0.82,low
521,D6,2025-11-10,Monday,0,46,11,0,3,Dholka_Store,22.7186,72.4683,05:54,5,25,7,2113.46,27,0.82,low
521,D6,2025-11-10,Monday,0,46,11,0,4,Prahlad_Nagar_Store,23.0177,72.5108,07:38,7,29,7,2147.0,27,0.82,low
521,D6,2025-11-10,Monday,0,46,11,0,5,Khadia_Outlet,23.0279,72.5952,08:39,8,23,7,2155.71,27,0.82,high
521,D6,2025-11-10,Monday,0,46,11,0,6,Amraiwadi_Shop,23.0257,72.6216,09:11,9,19,7,2158.42,27,0.82,high
521,D6,2025-11-10,Monday,0,46,11,0,7,Nikol_Center,23.0286,72.6387,09:37,9,12,7,2160.2,27,0.82,high
522,D6,2025-11-11,Tuesday,1,46,11,0,1,Detroj_Center,23.3182,72.3074,09:22,9,30,5,0.0,27,0.82,high
522,D6,2025-11-11,Tuesday,1,46,11,0,2,Vastrapur_Shop,23.0351,72.5297,12:12,12,40,5,38.82,27,0.82,medium
522,D6,2025-11-11,Tuesday,1,46,11,0,3,CG_Road_Outlet,23.0322,72.5562,12:59,12,17,5,41.55,27,0.82,medium
522,D6,2025-11-11,Tuesday,1,46,11,0,4,Rakhial_Branch,23.0494,72.6266,13:38,13,45,5,49.01,27,0.82,medium
522,D6,2025-11-11,Tuesday,1,46,11,0,5,Delhi_Rohini_Store,28.5879,77.237,20:11,20,29,5,818.38,27,0.82,low
523,D6,2025-11-12,Wednesday,2,46,11,0,1,Nagpur_Hingna_Store,21.1608,79.1402,08:26,8,41,6,0.0,27,0.82,high
523,D6,2025-11-12,Wednesday,2,46,11,0,2,Odhav_Outlet,22.9979,72.646,02:11,2,35,6,699.56,27,0.82,low
523,D6,2025-11-12,Wednesday,2,46,11,0,3,Amraiwadi_Shop,23.0257,72.6216,02:55,2,30,6,703.53,27,0.82,low
523,D6,2025-11-12,Wednesday,2,46,11,0,4,Isanpur_Store,22.9754,72.6186,03:38,3,30,6,709.14,27,0.82,low
523,D6,2025-11-12,Wednesday,2,46,11,0,5,CG_Road_Outlet,23.0322,72.5562,04:29,4,37,6,718.12,27,0.82,low
523,D6,2025-11-12,Wednesday,2,46,11,0,6,Delhi_Lajpat_Nagar_Store,28.6289,77.261,10:54,10,21,6,1498.31,27,0.82,high
524,D6,2025-11-13,Thursday,3,46,11,0,1,Aslali_Outlet,22.9296,72.6364,10:15,10,27,5,0.0,27,0.82,high
524,D6,2025-11-13,Thursday,3,46,11,0,2,Lambha_Branch,22.9467,72.5745,11:07,11,21,5,6.62,27,0.82,low
524,D6,2025-11-13,Thursday,3,46,11,0,3,Prahlad_Nagar_Store,23.0177,72.5108,11:51,11,10,5,16.86,27,0.82,low
524,D6,2025-11-13,Thursday,3,46,11,0,4,Chandkheda_Store,23.1146,72.5877,12:37,12,31,5,30.2,27,0.82,medium
524,D6,2025-11-13,Thursday,3,46,11,0,5,Kochi_Panampilly_Nagar_Store,9.9462,76.3193,11:56,11,33,5,1547.24,27,0.82,low
525,D6,2025-11-14,Friday,4,46,11,0,1,Navrangpura_Store,23.0395,72.5603,10:06,10,37,7,0.0,27,0.82,high
525,D6,2025-11-14,Friday,4,46,11,0,2,Vastrapur_Shop,23.0351,72.5297,10:55,10,12,7,3.17,27,0.82,high
525,D6,2025-11-14,Friday,4,46,11,0,3,Nikol_Center,23.0286,72.6387,11:31,11,45,7,14.35,27,0.82,low
525,D6,2025-11-14,Friday,4,46,11,0,4,Isanpur_Store,22.9754,72.6186,12:32,12,39,7,20.61,27,0.82,medium
525,D6,2025-11-14,Friday,4,46,11,0,5,Chennai_Guindy_Store,13.0427,80.2357,21:18,21,31,7,1386.78,27,0.82,low
525,D6,2025-11-14,Friday,4,46,11,0,6,Hyderabad_Hitech_City_Store,17.415,78.4617,15:17,15,14,7,1908.87,27,0.82,low
525,D6,2025-11-14,Friday,4,46,11,0,7,Delhi_Rohini_Store,28.5879,77.237,13:32,13,36,7,3157.51,27,0.82,medium
526,D6,2025-11-19,Wednesday,2,47,11,0,1,Jaipur_Bani_Park_Store,26.9274,75.8393,08:07,8,38,8,0.0,27,0.82,high
526,D6,2025-11-19,Wednesday,2,47,11,0,2,Naroda_Center,23.0715,72.6536,14:24,14,10,8,535.57,27,0.82,low
526,D6,2025-11-19,Wednesday,2,47,11,0,3,Rakhial_Branch,23.0494,72.6266,14:43,14,14,8,539.27,27,0.82,low
526,D6,2025-11-19,Wednesday,2,47,11,0,4,Bapunagar_Store,23.0441,72.6204,14:59,14,27,8,540.13,27,0.82,low
526,D6,2025-11-19,Wednesday,2,47,11,0,5,Ghatlodia_Branch,23.0796,72.5611,15:42,15,44,8,547.37,27,0.82,low
526,D6,2025-11-19,Wednesday,2,47,11,0,6,Shilaj_Store,23.0603,72.4871,16:45,16,11,8,555.24,27,0.82,low
526,D6,2025-11-19,Wednesday,2,47,11,0,7,Narol_Shop,22.9582,72.6205,17:35,17,29,8,573.0,27,0.82,high
526,D6,2025-11-19,Wednesday,2,47,11,0,8,Pune_Baner_Store,18.4944,73.8847,05:55,5,13,8,1086.45,27,0.82,low
527,D6,2025-11-20,Thursday,3,47,11,0,1,Gomtipur_Center,23.0415,72.6397,10:07,10,40,8,0.0,27,0.82,high
527,D6,2025-11-20,Thursday,3,47,11,0,2,Rakhial_Branch,23.0494,72.6266,10:52,10,18,8,1.6,27,0.82,high
527,D6,2025-11-20,Thursday,3,47,11,0,3,Vastral_Outlet,23.0189,72.6607,11:21,11,26,8,6.47,27,0.82,low
527,D6,2025-11-20,Thursday,3,47,11,0,4,Maninagar_Outlet,22.9993,72.601,12:01,12,28,8,12.96,27,0.82,medium
527,D6,2025-11-20,Thursday,3,47,11,0,5,Motera_Shop,23.1014,72.5872,13:00,13,36,8,24.4,27,0.82,medium
527,D6,2025-11-20,Thursday,3,47,11,0,6,Mumbai_Andheri_Store,19.076,72.8777,08:25,8,37,8,473.01,27,0.82,high
527,D6,2025-11-20,Thursday,3,47,11,0,7,Nagpur_Sadar_Store,21.1058,79.0532,22:31,22,20,8,1156.19,27,0.82,low
527,D6,2025-11-20,Thursday,3,47,11,0,8,Kolkata_Salt_Lake_Store,22.6026,88.3389,09:53,9,28,8,2128.67,27,0.82,high
528,D6,2025-11-21,Friday,4,47,11,0,1,Amraiwadi_Shop,23.0257,72.6216,09:10,9,17,7,0.0,27,0.82,high
528,D6,2025-11-21,Friday,4,47,11,0,2,Khadia_Outlet,23.0279,72.5952,09:36,9,44,7,2.71,27,0.82,high
528,D6,2025-11-21,Friday,4,47,11,0,3,Vastral_Outlet,23.0189,72.6607,10:44,10,17,7,9.49,27,0.82,high
528,D6,2025-11-21,Friday,4,47,11,0,4,Satellite_Branch,23.0258,72.5099,11:35,11,27,7,24.94,27,0.82,low
528,D6,2025-11-21,Friday,4,47,11,0,5,Bavla_Store,22.9346,72.3752,12:50,12,32,7,42.06,27,0.82,medium
528,D6,2025-11-21,Friday,4,47,11,0,6,Mumbai_Dadar_Store,19.05,72.9057,09:39,9,32,7,477.5,27,0.82,high
528,D6,2025-11-21,Friday,4,47,11,0,7,Delhi_Karol_Bagh_Store,28.5739,77.174,00:31,0,22,7,1621.76,27,0.82,low
529,D6,2025-11-24,Monday,0,48,11,0,1,Jamalpur_Store,23.022,72.59,09:25,9,37,7,0.0,27,0.82,high
529,D6,2025-11-24,Monday,0,48,11,0,2,Navrangpura_Store,23.0395,72.5603,10:13,10,42,7,3.61,27,0.82,high
529,D6,2025-11-24,Monday,0,48,11,0,3,Jodhpur_Shop,23.0137,72.5212,11:14,11,35,7,8.53,27,0.82,low
529,D6,2025-11-24,Monday,0,48,11,0,4,Satellite_Branch,23.0258,72.5099,11:52,11,22,7,10.31,27,0.82,low
529,D6,2025-11-24,Monday,0,48,11,0,5,Bapunagar_Store,23.0441,72.6204,12:46,12,40,7,21.8,27,0.82,medium
529,D6,2025-11-24,Monday,0,48,11,0,6,Delhi_Rohini_Store,28.5879,77.237,01:13,1,14,7,792.02,27,0.82,low
529,D6,2025-11-24,Monday,0,48,11,0,7,Bengaluru_Indiranagar_Store,12.9716,77.5946,23:54,23,24,7,2528.86,27,0.82,low
530,D6,2025-11-26,Wednesday,2,48,11,0,1,Chennai_Anna_Nagar_Store,13.1277,80.3037,09:23,9,10,8,0.0,27,0.82,high
530,D6,2025-11-26,Wednesday,2,48,11,0,2,Vatva_Store,22.9641,72.6385,03:38,3,39,8,1360.45,27,0.82,low
530,D6,2025-11-26,Wednesday,2,48,11,0,3,Narol_Shop,22.9582,72.6205,04:21,4,16,8,1362.41,27,0.82,low
530,D6,2025-11-26,Wednesday,2,48,11,0,4,Amraiwadi_Shop,23.0257,72.6216,04:54,4,45,8,1369.92,27,0.82,low
530,D6,2025-11-26,Wednesday,2,48,11,0,5,Vastral_Outlet,23.0189,72.6607,05:48,5,18,8,1373.99,27,0.82,low
530,D6,2025-11-26,Wednesday,2,48,11,0,6,Naroda_Center,23.0715,72.6536,06:19,6,45,8,1379.88,27,0.82,low
530,D6,2025-11-26,Wednesday,2,48,11,0,7,Bopal_Branch,23.0344,72.4618,07:53,7,31,8,1399.94,27,0.82,low
530,D6,2025-11-26,Wednesday,2,48,11,0,8,Kanpur_Mall_Road_Store,26.4649,80.3839,07:55,7,12,8,2285.93,27,0.82,low
531,D6,2025-11-27,Thursday,3,48,11,0,1,Lambha_Branch,22.9467,72.5745,09:02,9,43,7,0.0,27,0.82,high
531,D6,2025-11-27,Thursday,3,48,11,0,2,Vastral_Outlet,23.0189,72.6607,10:25,10,41,7,11.93,27,0.82,high
531,D6,2025-11-27,Thursday,3,48,11,0,3,Motera_Shop,23.1014,72.5872,11:32,11,29,7,23.79,27,0.82,low
531,D6,2025-11-27,Thursday,3,48,11,0,4,Ghatlodia_Branch,23.0796,72.5611,12:10,12,11,7,27.4,27,0.82,medium
531,D6,2025-11-27,Thursday,3,48,11,0,5,Shilaj_Store,23.0603,72.4871,12:44,12,30,7,35.27,27,0.82,medium
531,D6,2025-11-27,Thursday,3,48,11,0,6,Detroj_Center,23.3182,72.3074,14:40,14,15,7,69.32,27,0.82,low
531,D6,2025-11-27,Thursday,3,48,11,0,7,Jaipur_Tonk_Road_Store,26.8724,75.7523,11:50,11,43,7,595.11,27,0.82,low
532,D6,2025-11-28,Friday,4,48,11,0,1,Lucknow_Aliganj_Store,26.8207,80.9742,08:07,8,13,5,0.0,27,0.82,high
532,D6,2025-11-28,Friday,4,48,11,0,2,Chandkheda_Store,23.1146,72.5877,12:55,12,45,5,940.14,27,0.82,medium
532,D6,2025-11-28,Friday,4,48,11,0,3,Vastrapur_Shop,23.0351,72.5297,14:10,14,15,5,950.79,27,0.82,low
532,D6,2025-11-28,Friday,4,48,11,0,4,Odhav_Outlet,22.9979,72.646,14:55,14,45,5,963.39,27,0.82,low
532,D6,2025-11-28,Friday,4,48,11,0,5,Surat_Katargam_Store,21.1302,72.7961,00:03,0,44,5,1171.64,27,0.82,low
533,D6,2025-12-02,Tuesday,1,49,12,0,1,Gomtipur_Center,23.0415,72.6397,08:30,8,10,7,0.0,27,0.82,high
533,D6,2025-12-02,Tuesday,1,49,12,0,2,Vastral_Outlet,23.0189,72.6607,08:50,8,40,7,3.31,27,0.82,high
533,D6,2025-12-02,Tuesday,1,49,12,0,3,Motera_Shop,23.1014,72.5872,10:07,10,33,7,15.17,27,0.82,high
533,D6,2025-12-02,Tuesday,1,49,12,0,4,Vastrapur_Shop,23.0351,72.5297,11:13,11,16,7,24.6,27,0.82,low
533,D6,2025-12-02,Tuesday,1,49,12,0,5,Bopal_Branch,23.0344,72.4618,11:44,11,45,7,31.55,27,0.82,low
533,D6,2025-12-02,Tuesday,1,49,12,0,6,Surat_Varachha_Store,21.1442,72.8591,22:38,22,25,7,245.68,27,0.82,low
533,D6,2025-12-02,Tuesday,1,49,12,0,7,Indore_Rau_Store,22.6936,75.8857,11:09,11,20,7,602.26,27,0.82,low
534,D6,2025-12-05,Friday,4,49,12,0,1,Rakhial_Branch,23.0494,72.6266,09:18,9,22,6,0.0,27,0.82,high
534,D6,2025-12-05,Friday,4,49,12,0,2,Paldi_Store,23.0098,72.5667,10:06,10,25,6,7.55,27,0.82,high
534,D6,2025-12-05,Friday,4,49,12,0,3,Khadia_Outlet,23.0279,72.5952,10:42,10,23,6,11.09,27,0.82,high
534,D6,2025-12-05,Friday,4,49,12,0,4,Amraiwadi_Shop,23.0257,72.6216,11:12,11,34,6,13.8,27,0.82,low
534,D6,2025-12-05,Friday,4,49,12,0,5,Vastrapur_Shop,23.0351,72.5297,12:05,12,43,6,23.27,27,0.82,medium
534,D6,2025-12-05,Friday,4,49,12,0,6,Kochi_Kakkanad_Store,9.9612,76.2423,05:27,5,18,6,1529.65,27,0.82,low
535,D6,2025-12-08,Monday,0,50,12,0,1,Mumbai_Dadar_Store,19.05,72.9057,10:05,10,17,8,0.0,27,0.82,high
535,D6,2025-12-08,Monday,0,50,12,0,2,Pune_Koregaon_Park_Store,18.5204,73.8567,18:03,18,25,8,116.15,27,0.82,high
535,D6,2025-12-08,Monday,0,50,12,0,3,Lambha_Branch,22.9467,72.5745,00:02,0,12,8,626.06,27,0.82,low
535,D6,2025-12-08,Monday,0,50,12,0,4,Rakhial_Branch,23.0494,72.6266,00:41,0,25,8,638.66,27,0.82,low
535,D6,2025-12-08,Monday,0,50,12,0,5,Motera_Shop,23.1014,72.5872,01:22,1,14,8,645.71,27,0.82,low
535,D6,2025-12-08,Monday,0,50,12,0,6,Chandkheda_Store,23.1146,72.5877,01:40,1,18,8,647.18,27,0.82,low
535,D6,2025-12-08,Monday,0,50,12,0,7,Ghatlodia_Branch,23.0796,72.5611,02:09,2,27,8,651.93,27,0.82,low
535,D6,2025-12-08,Monday,0,50,12,0,8,Bhopal_MP_Nagar_Store,23.2599,77.4126,22:41,22,10,8,1148.26,27,0.82,low
536,D6,2025-12-09,Tuesday,1,50,12,0,1,Detroj_Center,23.3182,72.3074,09:21,9,43,6,0.0,27,0.82,high
536,D6,2025-12-09,Tuesday,1,50,12,0,2,Vastrapur_Shop,23.0351,72.5297,12:28,12,38,6,38.82,27,0.82,medium
536,D6,2025-12-09,Tuesday,1,50,12,0,3,Khadia_Outlet,23.0279,72.5952,13:24,13,19,6,45.57,27,0.82,medium
536,D6,2025-12-09,Tuesday,1,50,12,0,4,Navrangpura_Store,23.0395,72.5603,13:53,13,32,6,49.37,27,0.82,medium
536,D6,2025-12-09,Tuesday,1,50,12,0,5,Lambha_Branch,22.9467,72.5745,14:47,14,25,6,59.79,27,0.82,low
536,D6,2025-12-09,Tuesday,1,50,12,0,6,Lucknow_Aminabad_Store,26.8067,80.9112,02:05,2,27,6,1003.63,27,0.82,low
537,D6,2025-12-10,Wednesday,2,50,12,0,1,Delhi_Lajpat_Nagar_Store,28.6289,77.261,09:24,9,10,8,0.0,27,0.82,high
537,D6,2025-12-10,Wednesday,2,50,12,0,2,Chandkheda_Store,23.1146,72.5877,06:56,6,43,8,770.89,27,0.82,low
537,D6,2025-12-10,Wednesday,2,50,12,0,3,Navrangpura_Store,23.0395,72.5603,07:57,7,39,8,779.7,27,0.82,low
537,D6,2025-12-10,Wednesday,2,50,12,0,4,CG_Road_Outlet,23.0322,72.5562,08:39,8,24,8,780.61,27,0.82,high
537,D6,2025-12-10,Wednesday,2,50,12,0,5,Vejalpur_Branch,22.9939,72.5502,09:18,9,27,8,784.92,27,0.82,high
537,D6,2025-12-10,Wednesday,2,50,12,0,6,Lambha_Branch,22.9467,72.5745,10:08,10,34,8,790.72,27,0.82,high
537,D6,2025-12-10,Wednesday,2,50,12,0,7,Narol_Shop,22.9582,72.6205,10:58,10,40,8,795.61,27,0.82,high
537,D6,2025-12-10,Wednesday,2,50,12,0,8,Patna_Bailey_Road_Store,25.5541,85.1026,09:00,9,18,8,2092.94,27,0.82,high
538,D6,2025-12-11,Thursday,3,50,12,0,1,Isanpur_Store,22.9754,72.6186,10:08,10,16,5,0.0,27,0.82,high
538,D6,2025-12-11,Thursday,3,50,12,0,2,Amraiwadi_Shop,23.0257,72.6216,10:42,10,43,5,5.6,27,0.82,high
538,D6,2025-12-11,Thursday,3,50,12,0,3,Ghatlodia_Branch,23.0796,72.5611,11:46,11,35,5,14.22,27,0.82,low
538,D6,2025-12-11,Thursday,3,50,12,0,4,Nagpur_Manish_Nagar_Store,21.1908,79.1212,17:16,17,16,5,721.7,27,0.82,high
538,D6,2025-12-11,Thursday,3,50,12,0,5,Hyderabad_Gachibowli_Store,17.43,78.5197,18:55,18,28,5,1144.62,27,0.82,high
539,D6,2025-12-16,Tuesday,1,51,12,0,1,Gomtipur_Center,23.0415,72.6397,10:24,10,45,7,0.0,27,0.82,high
539,D6,2025-12-16,Tuesday,1,51,12,0,2,Bapunagar_Store,23.0441,72.6204,11:13,11,31,7,2.0,27,0.82,low
